Time [s],Burn Time [s],distance surface,AirDensity [kg/m3],AirPressure [kPa],AirTemprature [K],SpeedOfSound [m/s],Propellant Mass [kg],Mass [kg],Thrust [N],Fx-aero [N],Fy-aero [N],Fz-aero [N],Fx-thrust [N],Fy-thrust [N],Fz-thrust [N],Fx-gravity [N],Fy-gravity [N],Fz-gravity [N],Accx-body [m/s2],Accy-body [m/s2],Accz-body [m/s2],Gccx-body [G],Gccy-body [G],Gccz-body [G],Accx-ECI [m/s2],Accy-ECI [m/s2],Accz-ECI [m/s2],Vx-body [m/s],Vy-body [m/s],Vz-body [m/s],MachNumber [-],DynamicPressure [kPa],Vx-NED [m/s],Vy-NED [m/s],Vz-NED [m/s],Vx-ECEF [m/s],Vy-ECEF [m/s],Vz-ECEF [m/s],Vx-ECI [m/s],Vy-ECI [m/s],Vz-ECI [m/s],X-ECEF [km],Y-ECEF [km],Z-ECEF [km],X-ECI [km],Y-ECI [km],Z-ECI [km],Latitude [deg],Longitude [deg],Altitude [m],Azimuth [deg],Elvation [deg],Roll [deg],Time [s],Time of IIP [s],Latitude of IIP [deg],Longitude of IIP [deg],
368.1000,368.6046,322,0.000092,0.005857,221.661962,298.463046,-358.35814165,2041.64185835,0.00000000,-20.67519168,0.85961937,-115.76359938,0.00000000,0.00000000,0.00000000,-22925.93206733,0.00000000,2005.75915666,-9.56108636,0.00035817,0.78749815,-0.97579147,0.00003655,0.08037099,-1.81239874,-7.35747950,-5.88364105,-856.58049139,-1.85285663,246.27481147,2.98624139,0.03656177,-1.85285663,-170.68175251,874.78520813,-13.78173346,-710.45882295,-537.99923680,-356.25512335,-623.97104731,-537.99923680,1320.4375108139,4924.6953453687,3933.1122779146,1187.6052273882,4958.4043087006,3933.1122779146,37.83098984,74.99056338,69241.82398041,-90.00000000,85.00000000,0.00000000,368.6046,13.1834,37.64439362,76.59861048,
368.7000,369.6046,322,0.000104,0.006683,224.072325,300.081409,-358.35814165,2041.64185835,0.00000000,-23.83202793,0.98305109,-132.39984610,0.00000000,0.00000000,0.00000000,-22932.18865813,0.00000000,2006.30653742,-9.56500862,0.00040960,0.78079445,-0.97619177,0.00004180,0.07968682,-1.81955444,-7.35850093,-5.88563639,-866.14406873,-1.85759504,246.98084323,3.00142272,0.04214428,-1.85759504,-170.55157692,884.37392789,-15.89211905,-717.73693845,-543.88386914,-358.07102178,-631.32904680,-543.88386914,1320.4226746187,4923.9812475195,3932.5713365279,1187.2480649117,4957.7766587387,3932.5713365279,37.83097331,74.98864595,68362.24468808,-90.00000000,85.00000000,0.00000000,369.6046,12.5195,37.64437893,76.60141741,
369.3000,369.6046,322,0.000104,0.006683,224.072325,300.081409,-358.35814165,2041.64185835,0.00000000,-23.83202793,0.98305109,-132.39984610,0.00000000,0.00000000,0.00000000,-22932.18865813,0.00000000,2006.30653742,-9.56500862,0.00040960,0.78079445,-0.97619177,0.00004180,0.07968682,-1.81955444,-7.35850093,-5.88563639,-866.14406873,-1.85759504,246.98084323,3.00142272,0.04214428,-1.85759504,-170.55157692,884.37392789,-15.89211905,-717.73693845,-543.88386914,-358.07102178,-631.32904680,-543.88386914,1320.4226746187,4923.9812475195,3932.5713365279,1187.2480649117,4957.7766587387,3932.5713365279,37.83097331,74.98864595,68362.24468808,-90.00000000,85.00000000,0.00000000,369.6046,12.5195,37.64437893,76.60141741,
369.9000,370.6046,322,0.000117,0.007626,226.509640,301.709041,-358.35814165,2041.64185835,0.00000000,-27.46626560,1.12409690,-151.41151360,0.00000000,0.00000000,0.00000000,-22938.51607060,0.00000000,2006.86011428,-9.56915931,0.00046837,0.77310358,-0.97661538,0.00004780,0.07890190,-1.82771272,-7.35940244,-5.88771273,-875.71174969,-1.86228660,247.67882516,3.01636823,0.04857102,-1.86228660,-170.41302448,893.96603407,-18.01176821,-725.01535875,-549.77053657,-359.89456623,-638.68800923,-549.77053657,1320.4057234894,4923.2598713900,3932.0245094981,1186.8890827974,4957.1416502858,3932.0245094981,37.83095672,74.98672976,67473.07499453,-90.00000000,85.00000000,0.00000000,370.6046,11.8634,37.64436452,76.60419591,
370.5000,370.6046,322,0.000117,0.007626,226.509640,301.709041,-358.35814165,2041.64185835,0.00000000,-27.46626560,1.12409690,-151.41151360,0.00000000,0.00000000,0.00000000,-22938.51607060,0.00000000,2006.86011428,-9.56915931,0.00046837,0.77310358,-0.97661538,0.00004780,0.07890190,-1.82771272,-7.35940244,-5.88771273,-875.71174969,-1.86228660,247.67882516,3.01636823,0.04857102,-1.86228660,-170.41302448,893.96603407,-18.01176821,-725.01535875,-549.77053657,-359.89456623,-638.68800923,-549.77053657,1320.4057234894,4923.2598713900,3932.0245094981,1186.8890827974,4957.1416502858,3932.0245094981,37.83095672,74.98672976,67473.07499453,-90.00000000,85.00000000,0.00000000,370.6046,11.8634,37.64436452,76.60419591,
371.1000,371.6046,322,0.000132,0.008703,228.973938,303.345814,-358.35814165,2041.64185835,0.00000000,-31.64909144,1.28523507,-173.13285199,0.00000000,0.00000000,0.00000000,-22944.91441553,0.00000000,2007.41989693,-9.57356813,0.00053551,0.76428627,-0.97706534,0.00005465,0.07800202,-1.83701440,-7.36016526,-5.88987996,-885.28377683,-1.86692388,248.36770007,3.03108123,0.05596788,-1.86692388,-170.26502088,903.56167616,-20.14174866,-732.29392323,-555.65932488,-361.72682815,-646.04780547,-555.65932488,1320.3866476402,4922.5312167537,3931.4717947479,1186.5282728751,4956.4992824421,3931.4717947479,37.83094010,74.98481492,66574.31144005,-90.00000000,85.00000000,0.00000000,371.6046,11.2153,37.64435041,76.60694507,
371.7000,372.6046,322,0.000149,0.009931,231.465253,304.991603,-358.35814165,2041.64185835,0.00000000,-36.46210574,1.46928398,-197.94393737,0.00000000,0.00000000,0.00000000,-22951.38380592,0.00000000,2007.98589525,-9.57826913,0.00061220,0.75418415,-0.97754512,0.00006248,0.07697101,-1.84761965,-7.36076829,-5.89214948,-894.86042451,-1.87149841,249.04626191,3.04556499,0.06447916,-1.87149841,-170.10634075,913.16102236,-22.28327777,-739.57244690,-561.55033056,-363.56902931,-653.40828651,-561.55033056,1320.3654361444,4921.7952835568,3930.9131901093,1186.1656258299,4955.8495544464,3930.9131901093,37.83092343,74.98290153,65665.95040628,-90.00000000,85.00000000,0.00000000,372.6046,10.5755,37.64433659,76.60966394,
372.3000,372.6046,322,0.000149,0.009931,231.465253,304.991603,-358.35814165,2041.64185835,0.00000000,-36.46210574,1.46928398,-197.94393737,0.00000000,0.00000000,0.00000000,-22951.38380592,0.00000000,2007.98589525,-9.57826913,0.00061220,0.75418415,-0.97754512,0.00006248,0.07697101,-1.84761965,-7.36076829,-5.89214948,-894.86042451,-1.87149841,249.04626191,3.04556499,0.06447916,-1.87149841,-170.10634075,913.16102236,-22.28327777,-739.57244690,-561.55033056,-363.56902931,-653.40828651,-561.55033056,1320.3654361444,4921.7952835568,3930.9131901093,1186.1656258299,4955.8495544464,3930.9131901093,37.83092343,74.98290153,65665.95040628,-90.00000000,85.00000000,0.00000000,372.6046,10.5755,37.64433659,76.60966394,
372.9000,373.6046,322,0.000169,0.011332,233.983616,306.646282,-358.35814165,2041.64185835,0.00000000,-41.99882521,1.67944741,-226.27676857,0.00000000,0.00000000,0.00000000,-22957.92435709,0.00000000,2008.55811933,-9.58330133,0.00069977,0.74261723,-0.97805870,0.00007142,0.07579050,-1.85971061,-7.36118776,-5.89453445,-904.44200348,-1.87600053,249.71313544,3.05982277,0.07427023,-1.87600053,-169.93558699,922.76426239,-24.43774309,-746.85071726,-567.44366230,-365.42256242,-660.76928090,-567.44366230,1320.3420767747,4921.0520719440,3930.3486933116,1185.8011310413,4955.1924656977,3930.3486933116,37.83090672,74.98098972,64747.98809619,-90.00000000,85.00000000,0.00000000,373.6046,9.9446,37.64432307,76.61235153,
373.5000,373.6046,322,0.000169,0.011332,233.983616,306.646282,-358.35814165,2041.64185835,0.00000000,-41.99882521,1.67944741,-226.27676857,0.00000000,0.00000000,0.00000000,-22957.92435709,0.00000000,2008.55811933,-9.58330133,0.00069977,0.74261723,-0.97805870,0.00007142,0.07579050,-1.85971061,-7.36118776,-5.89453445,-904.44200348,-1.87600053,249.71313544,3.05982277,0.07427023,-1.87600053,-169.93558699,922.76426239,-24.43774309,-746.85071726,-567.44366230,-365.42256242,-660.76928090,-567.44366230,1320.3420767747,4921.0520719440,3930.3486933116,1185.8011310413,4955.1924656977,3930.3486933116,37.83090672,74.98098972,64747.98809619,-90.00000000,85.00000000,0.00000000,373.6046,9.9446,37.64432307,76.61235153,
374.1000,374.6046,322,0.000190,0.012932,236.529062,308.309732,-358.35814165,2041.64185835,0.00000000,-48.36639373,1.91936542,-258.62209335,0.00000000,0.00000000,0.00000000,-22964.53618684,0.00000000,2009.13657948,-9.58870941,0.00079974,0.72938104,-0.97861064,0.00008162,0.07443964,-1.87349431,-7.36139695,-5.89705006,-914.02886622,-1.88041924,250.36675314,3.07385780,0.08553056,-1.88041924,-169.75116733,932.37161076,-26.60672568,-754.12849079,-573.33944298,-367.28901448,-668.13059197,-573.33944298,1320.3165558215,4920.3015822875,3929.7783019686,1185.4347764012,4954.5280157787,3929.7783019686,37.83088997,74.97907964,63820.42051091,-90.00000000,85.00000000,0.00000000,374.6046,9.3228,37.64430985,76.61500677,
374.7000,375.6046,322,0.000215,0.014756,239.101625,309.981834,-358.35814165,2041.64185835,0.00000000,-55.68747615,2.19316916,-295.53675930,0.00000000,0.00000000,0.00000000,-22971.21941571,0.00000000,2009.72128624,-9.59454454,0.00091382,0.71424355,-0.97920616,0.00009326,0.07289473,-1.88920578,-7.36136592,-5.89971380,-923.62141299,-1.88474199,251.00532918,3.08767331,0.09847708,-1.88474199,-169.55126786,941.98331057,-28.79202634,-761.40548902,-579.23781177,-369.17019326,-675.49199477,-579.23781177,1320.2888578867,4919.5438152204,3929.2020135632,1185.0665481062,4953.8562044828,3929.2020135632,37.83087318,74.97717144,62883.24342310,-90.00000000,85.00000000,0.00000000,375.6046,8.7105,37.64429694,76.61762856,
375.3000,375.6046,322,0.000215,0.014756,239.101625,309.981834,-358.35814165,2041.64185835,0.00000000,-55.68747615,2.19316916,-295.53675930,0.00000000,0.00000000,0.00000000,-22971.21941571,0.00000000,2009.72128624,-9.59454454,0.00091382,0.71424355,-0.97920616,0.00009326,0.07289473,-1.88920578,-7.36136592,-5.89971380,-923.62141299,-1.88474199,251.00532918,3.08767331,0.09847708,-1.88474199,-169.55126786,941.98331057,-28.79202634,-761.40548902,-579.23781177,-369.17019326,-675.49199477,-579.23781177,1320.2888578867,4919.5438152204,3929.2020135632,1185.0665481062,4953.8562044828,3929.2020135632,37.83087318,74.97717144,62883.24342310,-90.00000000,85.00000000,0.00000000,375.6046,8.7105,37.64429694,76.61762856,
375.9000,376.6046,322,0.000243,0.016837,241.701343,311.662472,-358.35814165,2041.64185835,0.00000000,-64.10256178,2.50554795,-337.65270524,0.00000000,0.00000000,0.00000000,-22977.97416714,0.00000000,2010.31225042,-9.60086530,0.00104398,0.69694148,-0.97985125,0.00010655,0.07112890,-1.90711187,-7.36106105,-5.90254586,-933.22009875,-1.88895450,251.62683000,3.10127248,0.11335822,-1.88895450,-169.33382309,951.59963779,-30.99569552,-768.68139421,-585.13892666,-371.06815717,-682.85323257,-585.13892666,1320.2589656492,4918.7787716733,3928.6198254299,1184.6964304228,4953.1770318438,3928.6198254299,37.83085634,74.97526530,61936.45234627,-90.00000000,85.00000000,0.00000000,376.6046,8.1083,37.64428434,76.62021571,
376.5000,376.6046,322,0.000243,0.016837,241.701343,311.662472,-358.35814165,2041.64185835,0.00000000,-64.10256178,2.50554795,-337.65270524,0.00000000,0.00000000,0.00000000,-22977.97416714,0.00000000,2010.31225042,-9.60086530,0.00104398,0.69694148,-0.97985125,0.00010655,0.07112890,-1.90711187,-7.36106105,-5.90254586,-933.22009875,-1.88895450,251.62683000,3.10127248,0.11335822,-1.88895450,-169.33382309,951.59963779,-30.99569552,-768.68139421,-585.13892666,-371.06815717,-682.85323257,-585.13892666,1320.2589656492,4918.7787716733,3928.6198254299,1184.6964304228,4953.1770318438,3928.6198254299,37.83085634,74.97526530,61936.45234627,-90.00000000,85.00000000,0.00000000,376.6046,8.1083,37.64428434,76.62021571,
377.1000,377.6046,322,0.000274,0.019211,244.328250,313.351532,-358.35814165,2041.64185835,0.00000000,-73.77236861,2.86181559,-385.68583106,0.00000000,0.00000000,0.00000000,-22984.80056775,0.00000000,2010.90948308,-9.60773872,0.00119242,0.67717652,-0.98055274,0.00012170,0.06911171,-1.92751508,-7.36044480,-5.90556948,-942.82544106,-1.89304051,252.22894112,3.11465849,0.13045819,-1.89304051,-169.09648225,961.22090632,-33.22006674,-775.95584451,-591.04296730,-372.98524895,-690.21401312,-591.04296730,1320.2268595986,4918.0064529164,3928.0317347349,1184.3244054195,4952.4904981696,3928.0317347349,37.83083947,74.97336145,60980.04249945,-90.00000000,85.00000000,0.00000000,377.6046,7.5166,37.64427205,76.62276696,
377.7000,378.6046,322,0.000309,0.021918,246.982385,315.048902,-358.35814165,2041.64185835,0.00000000,-84.88077558,3.26799185,-440.44688635,0.00000000,0.00000000,0.00000000,-22991.69874766,0.00000000,2011.51299562,-9.61524147,0.00136166,0.65461088,-0.98131846,0.00013897,0.06680870,-1.95075819,-7.35947520,-5.90881147,-952.43802912,-1.89698151,252.80902997,3.12783450,0.15010217,-1.89698151,-168.83657144,970.84747365,-35.46779438,-783.22842859,-596.95013836,-374.92413351,-697.57400443,-596.95013836,1320.1925177342,4917.2268606058,3927.4377384522,1183.9504526647,4951.7966040801,3927.4377384522,37.83082256,74.97146010,60014.00876649,-90.00000000,85.00000000,0.00000000,378.6046,6.9360,37.64426009,76.62528098,
378.3000,378.6046,322,0.000309,0.021918,246.982385,315.048902,-358.35814165,2041.64185835,0.00000000,-84.88077558,3.26799185,-440.44688635,0.00000000,0.00000000,0.00000000,-22991.69874766,0.00000000,2011.51299562,-9.61524147,0.00136166,0.65461088,-0.98131846,0.00013897,0.06680870,-1.95075819,-7.35947520,-5.90881147,-952.43802912,-1.89698151,252.80902997,3.12783450,0.15010217,-1.89698151,-168.83657144,970.84747365,-35.46779438,-783.22842859,-596.95013836,-374.92413351,-697.57400443,-596.95013836,1320.1925177342,4917.2268606058,3927.4377384522,1183.9504526647,4951.7966040801,3927.4377384522,37.83082256,74.97146010,60014.00876649,-90.00000000,85.00000000,0.00000000,378.6046,6.9360,37.64426009,76.62528098,
378.9000,379.6046,322,0.000349,0.025004,249.663788,316.754474,-358.35814165,2041.64185835,0.00000000,-97.63807158,3.73088952,-502.85307790,0.00000000,0.00000000,0.00000000,-22998.66884083,0.00000000,2012.12279976,-9.62346121,0.00155454,0.62886238,-0.98215736,0.00015865,0.06418084,-1.97722925,-7.35810553,-5.91230273,-962.05853400,-1.90075649,253.36410383,3.14080366,0.17266202,-1.90075649,-168.55105082,980.47974748,-37.74189628,-790.49867976,-602.86067328,-376.88784078,-704.93283022,-602.86067328,1320.1559152230,4916.4399968362,3926.8378333372,1183.5745488828,4951.0953505487,3926.8378333372,37.83080561,74.96956153,59038.34564920,-90.00000000,85.00000000,0.00000000,379.6046,6.3671,37.64424844,76.62775634,
379.5000,379.6046,322,0.000349,0.025004,249.663788,316.754474,-358.35814165,2041.64185835,0.00000000,-97.63807158,3.73088952,-502.85307790,0.00000000,0.00000000,0.00000000,-22998.66884083,0.00000000,2012.12279976,-9.62346121,0.00155454,0.62886238,-0.98215736,0.00015865,0.06418084,-1.97722925,-7.35810553,-5.91230273,-962.05853400,-1.90075649,253.36410383,3.14080366,0.17266202,-1.90075649,-168.55105082,980.47974748,-37.74189628,-790.49867976,-602.86067328,-376.88784078,-704.93283022,-602.86067328,1320.1559152230,4916.4399968362,3926.8378333372,1183.5745488828,4951.0953505487,3926.8378333372,37.83080561,74.96956153,59038.34564920,-90.00000000,85.00000000,0.00000000,379.6046,6.3671,37.64424844,76.62775634,
380.1000,380.6046,322,0.000394,0.028523,252.372500,318.468142,-358.35814165,2041.64185835,0.00000000,-112.28460635,4.25820901,-573.94065546,0.00000000,0.00000000,0.00000000,-23005.71098542,0.00000000,2012.73890758,-9.63249816,0.00177425,0.59949927,-0.98307966,0.00018108,0.06118408,-2.00736697,-7.35628384,-5.91607888,-971.68772049,-1.90434155,253.89076275,3.15356910,0.19856278,-1.90434155,-168.23646675,990.11819336,-40.04580154,-797.76606946,-608.77483873,-378.87981360,-712.29006488,-608.77483873,1320.1170240124,4915.6458641993,3926.2320158958,1183.1966675664,4950.3867389495,3926.2320158958,37.83078862,74.96766605,58053.04721349,-90.00000000,85.00000000,0.00000000,380.6046,5.8104,37.64423714,76.63019152,
380.7000,381.6046,322,0.000444,0.032533,255.108562,320.189803,-358.35814165,2041.64185835,0.00000000,-129.09507469,4.85864760,-654.87941973,0.00000000,0.00000000,0.00000000,-23012.82532430,0.00000000,2013.36133158,-9.64246683,0.00202444,0.56603413,-0.98409705,0.00020661,0.05776867,-2.04166699,-7.35395259,-5.92018095,-981.32646036,-1.90770958,254.38514700,3.16613397,0.22829021,-1.90770958,-167.88889819,999.76334334,-42.38340396,-805.03000021,-614.69293961,-380.90396146,-719.64522811,-614.69293961,1320.0758123933,4914.8444658494,3925.6202823484,1182.8167785365,4949.6707711088,3925.6202823484,37.83077160,74.96577400,57058.10702723,-90.00000000,85.00000000,0.00000000,381.6046,5.2667,37.64422616,76.63258489,
381.3000,381.6046,322,0.000444,0.032533,255.108562,320.189803,-358.35814165,2041.64185835,0.00000000,-129.09507469,4.85864760,-654.87941973,0.00000000,0.00000000,0.00000000,-23012.82532430,0.00000000,2013.36133158,-9.64246683,0.00202444,0.56603413,-0.98409705,0.00020661,0.05776867,-2.04166699,-7.35395259,-5.92018095,-981.32646036,-1.90770958,254.38514700,3.16613397,0.22829021,-1.90770958,-167.88889819,999.76334334,-42.38340396,-805.03000021,-614.69293961,-380.90396146,-719.64522811,-614.69293961,1320.0758123933,4914.8444658494,3925.6202823484,1182.8167785365,4949.6707711088,3925.6202823484,37.83077160,74.96577400,57058.10702723,-90.00000000,85.00000000,0.00000000,381.6046,5.2667,37.64422616,76.63258489,
381.9000,382.6046,322,0.000501,0.037104,257.872019,321.919356,-358.35814165,2041.64185835,0.00000000,-148.38329375,5.54201582,-746.98811370,0.00000000,0.00000000,0.00000000,-23020.01200554,0.00000000,2013.99008472,-9.65349804,0.00230917,0.52791749,-0.98522288,0.00023567,0.05387854,-2.08068853,-7.35104821,-5.92465629,-990.97574768,-1.91082980,254.84287815,3.17850141,0.26239927,-1.91082980,-167.50389673,1009.41580610,-44.75912206,-812.28979786,-620.61532497,-382.96472063,-726.99777909,-620.61532497,1320.0322445058,4914.0358055756,3925.0026285890,1182.4348474463,4948.9474493633,3925.0026285890,37.83075455,74.96388578,56053.51808881,-90.00000000,85.00000000,0.00000000,382.6046,4.7366,37.64421554,76.63493469,
382.5000,382.6046,322,0.000501,0.037104,257.872019,321.919356,-358.35814165,2041.64185835,0.00000000,-148.38329375,5.54201582,-746.98811370,0.00000000,0.00000000,0.00000000,-23020.01200554,0.00000000,2013.99008472,-9.65349804,0.00230917,0.52791749,-0.98522288,0.00023567,0.05387854,-2.08068853,-7.35104821,-5.92465629,-990.97574768,-1.91082980,254.84287815,3.17850141,0.26239927,-1.91082980,-167.50389673,1009.41580610,-44.75912206,-812.28979786,-620.61532497,-382.96472063,-726.99777909,-620.61532497,1320.0322445058,4914.0358055756,3925.0026285890,1182.4348474463,4948.9474493633,3925.0026285890,37.83075455,74.96388578,56053.51808881,-90.00000000,85.00000000,0.00000000,382.6046,4.7366,37.64421554,76.63493469,
383.1000,383.6046,322,0.000565,0.042311,260.662919,323.656704,-358.35814165,2041.64185835,0.00000000,-170.50751811,6.31936004,-851.75057638,0.00000000,0.00000000,0.00000000,-23027.27118301,0.00000000,2014.62518045,-9.66574113,0.00263307,0.48453109,-0.98647239,0.00026873,0.04945058,-2.12506137,-7.34750078,-5.92955945,-1000.63671618,-1.91366735,255.25899343,3.19067462,0.30152349,-1.91366735,-167.07641967,1019.07627854,-47.17796593,-819.54470335,-626.54239470,-385.06712132,-734.34711026,-626.54239470,1319.9862797813,4913.2198878833,3924.3790501377,1182.0508352221,4948.2167766231,3924.3790501377,37.83073747,74.96200183,55039.27274487,-90.00000000,85.00000000,0.00000000,383.6046,4.2210,37.64420527,76.63723906,
383.7000,384.6046,322,0.000638,0.048244,263.481308,325.401751,-358.35814165,2041.64185835,0.00000000,-195.87680712,7.20310740,-970.83478567,0.00000000,0.00000000,0.00000000,-23034.60301710,0.00000000,2015.26663282,-9.67936659,0.00300129,0.43517994,-0.98786299,0.00030631,0.04441387,-2.17549417,-7.34323375,-5.93495337,-1010.31065905,-1.91618274,255.62787290,3.20265682,0.34638625,-1.91618274,-166.60075577,1028.74555911,-49.64561167,-826.79386383,-632.47460735,-387.21686237,-741.69254086,-632.47460735,1319.9378723149,4912.3967180828,3923.7495420861,1181.6646974319,4947.4787564420,3923.7495420861,37.83072037,74.96012267,54015.36259560,-90.00000000,85.00000000,0.00000000,384.6046,3.7206,37.64419536,76.63949598,
384.3000,384.6046,322,0.000638,0.048244,263.481308,325.401751,-358.35814165,2041.64185835,0.00000000,-195.87680712,7.20310740,-970.83478567,0.00000000,0.00000000,0.00000000,-23034.60301710,0.00000000,2015.26663282,-9.67936659,0.00300129,0.43517994,-0.98786299,0.00030631,0.04441387,-2.17549417,-7.34323375,-5.93495337,-1010.31065905,-1.91618274,255.62787290,3.20265682,0.34638625,-1.91618274,-166.60075577,1028.74555911,-49.64561167,-826.79386383,-632.47460735,-387.21686237,-741.69254086,-632.47460735,1319.9378723149,4912.3967180828,3923.7495420861,1181.6646974319,4947.4787564420,3923.7495420861,37.83072037,74.96012267,54015.36259560,-90.00000000,85.00000000,0.00000000,384.6046,3.7206,37.64419536,76.63949598,
384.9000,385.6046,322,0.000719,0.055001,266.327240,327.154406,-358.35814165,2041.64185835,0.00000000,-224.95794105,8.20721008,-1106.11166885,0.00000000,0.00000000,0.00000000,-23042.00767550,0.00000000,2015.91445648,-9.69456901,0.00341967,0.37908449,-0.98941452,0.00034901,0.03868885,-2.23278270,-7.33816373,-5.94091066,-1019.99905142,-1.91833130,255.94315898,3.21445132,0.39781298,-1.91833130,-166.07044306,1038.42456321,-52.16848381,-834.03632330,-638.41248910,-389.42039386,-749.03331017,-638.41248910,1319.8869701585,4911.5663023881,3923.1140990342,1181.2763835766,4946.7333930941,3923.1140990342,37.83070324,74.95824886,52981.77838561,-90.00000000,85.00000000,0.00000000,385.6046,3.2365,37.64418583,76.64170330,
385.5000,385.6046,322,0.000719,0.055001,266.327240,327.154406,-358.35814165,2041.64185835,0.00000000,-224.95794105,8.20721008,-1106.11166885,0.00000000,0.00000000,0.00000000,-23042.00767550,0.00000000,2015.91445648,-9.69456901,0.00341967,0.37908449,-0.98941452,0.00034901,0.03868885,-2.23278270,-7.33816373,-5.94091066,-1019.99905142,-1.91833130,255.94315898,3.21445132,0.39781298,-1.91833130,-166.07044306,1038.42456321,-52.16848381,-834.03632330,-638.41248910,-389.42039386,-749.03331017,-638.41248910,1319.8869701585,4911.5663023881,3923.1140990342,1181.2763835766,4946.7333930941,3923.1140990342,37.83070324,74.95824886,52981.77838561,-90.00000000,85.00000000,0.00000000,385.6046,3.2365,37.64418583,76.64170330,
386.1000,386.6046,322,0.000811,0.062695,269.200767,328.914581,-358.35814165,2041.64185835,0.00000000,-258.28337685,9.34730241,-1259.67545365,0.00000000,0.00000000,0.00000000,-23049.48533413,0.00000000,2016.56866684,-9.71157030,0.00389471,0.31537217,-0.99114965,0.00039749,0.03218645,-2.29781882,-7.33220054,-5.94751514,-1029.70357606,-1.92006254,256.19766713,3.22606151,0.45674529,-1.92006254,-165.47817768,1048.11434104,-54.75384692,-841.27101286,-644.35664425,-391.68500906,-756.36857068,-644.35664425,1319.8335145274,4910.7286480248,3922.4727150177,1180.8858362934,4945.9806916569,3922.4727150177,37.83068609,74.95638107,51938.50987832,-90.00000000,85.00000000,0.00000000,386.6046,2.7696,37.64417667,76.64385870,
386.7000,387.6046,322,0.000920,0.071468,270.649994,329.798739,-358.35814165,2041.64185835,0.00000000,-298.10688772,10.69993212,-1441.82393880,0.00000000,0.00000000,0.00000000,-23057.03617835,0.00000000,2017.22928011,-9.73130961,0.00445831,0.23975223,-0.99316422,0.00045501,0.02446879,-2.37494729,-7.32478417,-5.95508606,-1039.42633151,-1.92131307,256.38242156,3.24616329,0.52716872,-1.92131307,-164.81483509,1057.81620088,-57.41077701,-848.49659480,-650.30782515,-394.01981989,-763.69726004,-650.30782515,1319.7774387514,4909.8837633749,3921.8253834136,1180.4929903029,4945.2206581239,3921.8253834136,37.83066892,74.95452004,50885.54569229,-90.00000000,85.00000000,0.00000000,387.6046,2.3209,37.64416792,76.64595973,
387.3000,387.6046,322,0.000920,0.071468,270.649994,329.798739,-358.35814165,2041.64185835,0.00000000,-298.10688772,10.69993212,-1441.82393880,0.00000000,0.00000000,0.00000000,-23057.03617835,0.00000000,2017.22928011,-9.73130961,0.00445831,0.23975223,-0.99316422,0.00045501,0.02446879,-2.37494729,-7.32478417,-5.95508606,-1039.42633151,-1.92131307,256.38242156,3.24616329,0.52716872,-1.92131307,-164.81483509,1057.81620088,-57.41077701,-848.49659480,-650.30782515,-394.01981989,-763.69726004,-650.30782515,1319.7774387514,4909.8837633749,3921.8253834136,1180.4929903029,4945.2206581239,3921.8253834136,37.83066892,74.95452004,50885.54569229,-90.00000000,85.00000000,0.00000000,387.6046,2.3209,37.64416792,76.64595973,
387.9000,388.6046,322,0.001050,0.081555,270.649994,329.798739,-358.35814165,2041.64185835,0.00000000,-346.23889535,12.32262358,-1660.28111038,0.00000000,0.00000000,0.00000000,-23064.66040693,0.00000000,2017.89631368,-9.75454138,0.00513443,0.14900633,-0.99553522,0.00052401,0.01520738,-2.46744042,-7.31553278,-5.96389341,-1049.17069739,-1.92197647,256.48257474,3.27492963,0.61228480,-1.92197647,-164.06532971,1067.53221544,-60.15426774,-855.71079147,-656.26721908,-396.43988056,-771.01754761,-656.26721908,1319.7186640408,4909.0316586444,3921.1720966252,1180.0977681576,4944.4532999494,3921.1720966252,37.83065174,74.95266665,49822.87274875,-90.00000000,85.00000000,0.00000000,388.6046,1.8921,37.64415958,76.64800396,
388.5000,388.6046,322,0.001050,0.081555,270.649994,329.798739,-358.35814165,2041.64185835,0.00000000,-346.23889535,12.32262358,-1660.28111038,0.00000000,0.00000000,0.00000000,-23064.66040693,0.00000000,2017.89631368,-9.75454138,0.00513443,0.14900633,-0.99553522,0.00052401,0.01520738,-2.46744042,-7.31553278,-5.96389341,-1049.17069739,-1.92197647,256.48257474,3.27492963,0.61228480,-1.92197647,-164.06532971,1067.53221544,-60.15426774,-855.71079147,-656.26721908,-396.43988056,-771.01754761,-656.26721908,1319.7186640408,4909.0316586444,3921.1720966252,1180.0977681576,4944.4532999494,3921.1720966252,37.83065174,74.95266665,49822.87274875,-90.00000000,85.00000000,0.00000000,388.6046,1.8921,37.64415958,76.64800396,
