Time [s],Burn Time [s],distance surface,AirDensity [kg/m3],AirPressure [kPa],AirTemprature [K],SpeedOfSound [m/s],Propellant Mass [kg],Mass [kg],Thrust [N],Fx-aero [N],Fy-aero [N],Fz-aero [N],Fx-thrust [N],Fy-thrust [N],Fz-thrust [N],Fx-gravity [N],Fy-gravity [N],Fz-gravity [N],Accx-body [m/s2],Accy-body [m/s2],Accz-body [m/s2],Gccx-body [G],Gccy-body [G],Gccz-body [G],Accx-ECI [m/s2],Accy-ECI [m/s2],Accz-ECI [m/s2],Vx-body [m/s],Vy-body [m/s],Vz-body [m/s],MachNumber [-],DynamicPressure [kPa],Vx-NED [m/s],Vy-NED [m/s],Vz-NED [m/s],Vx-ECEF [m/s],Vy-ECEF [m/s],Vz-ECEF [m/s],Vx-ECI [m/s],Vy-ECI [m/s],Vz-ECI [m/s],X-ECEF [km],Y-ECEF [km],Z-ECEF [km],X-ECI [km],Y-ECI [km],Z-ECI [km],Latitude [deg],Longitude [deg],Altitude [m],Azimuth [deg],Elvation [deg],Roll [deg],Time [s],Time of IIP [s],Latitude of IIP [deg],Longitude of IIP [deg],
16.5000,16.8500,322,1.148773,93.596189,283.832541,337.735002,-1059.92110823,11940.07889177,187059.58901773,-1588.16227343,107.25353854,-5493.01934053,187059.58901773,0.00000000,-0.00000000,-126866.61227875,0.00000000,11099.39035433,4.50806265,0.00825027,0.43125931,0.46008674,0.00084201,0.04401374,1.67252854,3.19597831,2.73807459,77.43155286,-0.21118615,10.78149874,0.23147982,3.51060939,-0.21118615,-17.48907639,-76.19723289,32.04519867,54.00188081,46.57072905,-324.23023748,145.78712560,46.57072905,1264.1534487722,4883.3028508270,3891.3136315006,1258.1522773947,4884.8524565051,3891.3136315006,37.83398175,75.48630394,664.29295803,-90.00000000,85.00000000,0.00000000,16.8500,nan,nan,nan,
17.1000,17.8500,322,1.140020,92.716266,283.322844,337.431619,-1122.88145311,11877.11854689,187087.23259470,-1764.30882819,115.97337050,-5991.08081717,187087.23259470,0.00000000,-0.00000000,-126863.49249315,0.00000000,11099.11740846,4.49687933,0.00892103,0.39292589,0.45894539,0.00091047,0.04010148,1.63274298,3.19949565,2.73382003,81.95392551,-0.21748688,11.20067580,0.24513432,3.89997877,-0.21748688,-18.30080909,-80.66586286,33.71667838,57.21873264,49.30669914,-322.57763474,148.98489941,49.30669914,1264.1863329677,4883.3584608667,3891.3615705693,1257.8288767745,4884.9998422244,3891.3615705693,37.83397982,75.48610064,742.72516330,-90.00000000,85.00000000,0.00000000,17.8500,nan,nan,nan,
17.7000,17.8500,322,1.140020,92.716266,283.322844,337.431619,-1122.88145311,11877.11854689,187087.23259470,-1764.30882819,115.97337050,-5991.08081717,187087.23259470,0.00000000,-0.00000000,-126863.49249315,0.00000000,11099.11740846,4.49687933,0.00892103,0.39292589,0.45894539,0.00091047,0.04010148,1.63274298,3.19949565,2.73382003,81.95392551,-0.21748688,11.20067580,0.24513432,3.89997877,-0.21748688,-18.30080909,-80.66586286,33.71667838,57.21873264,49.30669914,-322.57763474,148.98489941,49.30669914,1264.1863329677,4883.3584608667,3891.3615705693,1257.8288767745,4884.9998422244,3891.3615705693,37.83397982,75.48610064,742.72516330,-90.00000000,85.00000000,0.00000000,17.8500,nan,nan,nan,
18.3000,18.8500,322,1.130824,91.793504,282.784148,337.110679,-1185.85132940,11814.14867060,187116.22203162,-1946.63060176,124.43447676,-6480.38229203,187116.22203162,0.00000000,-0.00000000,-126860.19524427,0.00000000,11098.82893656,4.48533817,0.00957188,0.35526513,0.45776751,0.00097689,0.03625788,1.59349751,3.20254230,2.72929513,86.46488943,-0.22305902,11.58232987,0.25877992,4.30299837,-0.22305902,-19.07416727,-85.12639786,35.34932633,60.43856269,52.03827910,-320.96457078,152.18596000,52.03827910,1264.2208691819,4883.4172892856,3891.4122434355,1257.5071089425,4885.1504274002,3891.4122434355,37.83397784,75.48588835,825.62198526,-90.00000000,85.00000000,0.00000000,18.8500,nan,nan,nan,
18.9000,19.8500,322,1.121194,90.829150,282.216508,336.772163,-1248.83118258,11751.16881742,187146.51809455,-2134.56481312,132.57899241,-6957.42258415,187146.51809455,0.00000000,-0.00000000,-126856.72088292,0.00000000,11098.52496933,4.47347942,0.01019838,0.31854634,0.45655722,0.00104083,0.03251041,1.55505936,3.20506601,2.72450658,90.96411071,-0.22792813,11.92726833,0.27241865,4.71842419,-0.22792813,-19.80992610,-89.57843488,36.94381821,63.66088369,54.76520156,-319.39037009,155.38980964,54.76520156,1264.2570188987,4883.4793388229,3891.4656455749,1257.1869346756,4885.3042150746,3891.4656455749,37.83397580,75.48566748,912.97512610,-90.00000000,85.00000000,0.00000000,19.8500,nan,nan,nan,
19.5000,19.8500,322,1.121194,90.829150,282.216508,336.772163,-1248.83118258,11751.16881742,187146.51809455,-2134.56481312,132.57899241,-6957.42258415,187146.51809455,0.00000000,-0.00000000,-126856.72088292,0.00000000,11098.52496933,4.47347942,0.01019838,0.31854634,0.45655722,0.00104083,0.03251041,1.55505936,3.20506601,2.72450658,90.96411071,-0.22792813,11.92726833,0.27241865,4.71842419,-0.22792813,-19.80992610,-89.57843488,36.94381821,63.66088369,54.76520156,-319.39037009,155.38980964,54.76520156,1264.2570188987,4883.4793388229,3891.4656455749,1257.1869346756,4885.3042150746,3891.4656455749,37.83397580,75.48566748,912.97512610,-90.00000000,85.00000000,0.00000000,19.8500,nan,nan,nan,
20.1000,20.8500,322,1.111144,89.824714,281.619983,336.416055,-1311.82144477,11688.17855523,187178.07338119,-2327.54668933,140.35753846,-7419.11400214,187178.07338119,0.00000000,-0.00000000,-126853.06977661,0.00000000,11098.20553892,4.46134284,0.01079673,0.28300704,0.45531858,0.00110190,0.02888331,1.51766543,3.20702389,2.71946298,95.45129581,-0.23212381,12.23655272,0.28605271,5.14500779,-0.23212381,-20.50911752,-94.02158897,38.50108233,66.88516027,57.48720703,-317.85410427,158.59590318,57.48720703,1264.2947444065,4883.5446117053,3891.5217721995,1256.8683155548,4885.4612077678,3891.5217721995,37.83397373,75.48543848,1004.77589378,-90.00000000,85.00000000,0.00000000,20.8500,nan,nan,nan,
20.7000,20.8500,322,1.111144,89.824714,281.619983,336.416055,-1311.82144477,11688.17855523,187178.07338119,-2327.54668933,140.35753846,-7419.11400214,187178.07338119,0.00000000,-0.00000000,-126853.06977661,0.00000000,11098.20553892,4.46134284,0.01079673,0.28300704,0.45531858,0.00110190,0.02888331,1.51766543,3.20702389,2.71946298,95.45129581,-0.23212381,12.23655272,0.28605271,5.14500779,-0.23212381,-20.50911752,-94.02158897,38.50108233,66.88516027,57.48720703,-317.85410427,158.59590318,57.48720703,1264.2947444065,4883.5446117053,3891.5217721995,1256.8683155548,4885.4612077678,3891.5217721995,37.83397373,75.48543848,1004.77589378,-90.00000000,85.00000000,0.00000000,20.8500,nan,nan,nan,
21.3000,21.8500,322,1.100682,88.781365,280.994634,336.042335,-1374.82253461,11625.17746539,187210.85115071,-2524.99697406,147.72838201,-7862.74925393,187210.85115071,0.00000000,-0.00000000,-126849.24230882,0.00000000,11097.87067888,4.44897014,0.01136372,0.24885549,0.45405584,0.00115977,0.02539785,1.48152537,3.20838339,2.71417614,99.92619207,-0.23567905,12.51146801,0.29968452,5.58146875,-0.23567905,-21.17299959,-98.45549646,40.02227060,70.11081869,60.20404635,-316.35462112,161.80365781,60.20404635,1264.3340090359,4883.6131096044,3891.5806182667,1256.5512142040,4885.6214074350,3891.5806182667,37.83397162,75.48520173,1101.01522156,-90.00000000,85.00000000,0.00000000,21.8500,nan,nan,nan,
21.9000,22.8500,322,1.089819,87.700531,280.340526,335.650982,-1437.83485507,11562.16514493,187244.80655413,-2726.33737006,154.65816355,-8286.04995514,187244.80655413,0.00000000,-0.00000000,-126845.23887808,0.00000000,11097.52042407,4.43640233,0.01189678,0.21626696,0.45277319,0.00121417,0.02207191,1.44681724,3.20912153,2.70865972,104.38858722,-0.23862957,12.75348978,0.31331665,6.02652874,-0.23862957,-21.80302376,-102.87981726,41.50872712,73.33725650,62.91548274,-314.89057592,165.01246273,62.91548274,1264.3747773686,4883.6848336027,3891.6421784910,1256.2355944981,4885.7848154337,3891.6421784910,37.83396949,75.48495765,1201.68369082,-90.00000000,85.00000000,0.00000000,22.8500,nan,nan,nan,
22.5000,22.8500,322,1.089819,87.700531,280.340526,335.650982,-1437.83485507,11562.16514493,187244.80655413,-2726.33737006,154.65816355,-8286.04995514,187244.80655413,0.00000000,-0.00000000,-126845.23887808,0.00000000,11097.52042407,4.43640233,0.01189678,0.21626696,0.45277319,0.00121417,0.02207191,1.44681724,3.20912153,2.70865972,104.38858722,-0.23862957,12.75348978,0.31331665,6.02652874,-0.23862957,-21.80302376,-102.87981726,41.50872712,73.33725650,62.91548274,-314.89057592,165.01246273,62.91548274,1264.3747773686,4883.6848336027,3891.6421784910,1256.2355944981,4885.7848154337,3891.6421784910,37.83396949,75.48495765,1201.68369082,-90.00000000,85.00000000,0.00000000,22.8500,nan,nan,nan,
23.1000,23.8500,322,1.078568,86.583693,279.657724,335.241974,-1500.85879514,11499.14120486,187279.89307241,-2930.98809416,161.12138309,-8687.14948333,187279.89307241,0.00000000,-0.00000000,-126841.05989693,0.00000000,11097.15481059,4.42368039,0.01239395,0.18538503,0.45147480,0.00126491,0.01892014,1.41368903,3.20922493,2.70292954,108.83831043,-0.24101325,12.96425397,0.32695182,6.47890616,-0.24101325,-22.40080485,-107.29423862,42.96195985,76.56385247,65.62129446,-313.46045987,168.22168915,65.62129446,1264.4170154141,4883.7597841702,3891.7064473571,1255.9214217410,4885.9514325010,3891.7064473571,37.83396733,75.48470660,1306.77155595,-90.00000000,85.00000000,0.00000000,23.8500,nan,nan,nan,
23.7000,23.8500,322,1.078568,86.583693,279.657724,335.241974,-1500.85879514,11499.14120486,187279.89307241,-2930.98809416,161.12138309,-8687.14948333,187279.89307241,0.00000000,-0.00000000,-126841.05989693,0.00000000,11097.15481059,4.42368039,0.01239395,0.18538503,0.45147480,0.00126491,0.01892014,1.41368903,3.20922493,2.70292954,108.83831043,-0.24101325,12.96425397,0.32695182,6.47890616,-0.24101325,-22.40080485,-107.29423862,42.96195985,76.56385247,65.62129446,-313.46045987,168.22168915,65.62129446,1264.4170154141,4883.7597841702,3891.7064473571,1255.9214217410,4885.9514325010,3891.7064473571,37.83396733,75.48470660,1306.77155595,-90.00000000,85.00000000,0.00000000,23.8500,nan,nan,nan,
24.3000,24.8500,322,1.066940,85.432380,278.946297,334.815288,-1563.89472732,11436.10527268,187316.06262641,-3138.36952017,167.09999846,-9064.58064541,187316.06262641,0.00000000,-0.00000000,-126836.70579077,0.00000000,11096.77387567,4.41084518,0.01285385,0.15632256,0.45016486,0.00131185,0.01595407,1.38225945,3.20868951,2.69700344,113.27523132,-0.24286944,13.14552420,0.34059288,6.93731976,-0.24286944,-22.96808843,-111.69847694,44.38360920,79.78997581,68.32127646,-312.06263148,171.43069953,68.32127646,1264.4606907593,4883.8379611501,3891.7734191365,1255.6086628146,4886.1212587400,3891.7734191365,37.83396515,75.48444893,1416.26877332,-90.00000000,85.00000000,0.00000000,24.8500,nan,nan,nan,
24.9000,25.8500,322,1.054947,84.247985,278.206315,334.370898,-1626.94300875,11373.05699125,187353.27150289,-3347.89651870,172.58258182,-9417.23838828,187353.27150289,0.00000000,-0.00000000,-126832.17699667,0.00000000,11096.37765752,4.39793831,0.01327558,0.12916456,0.44884760,0.00135489,0.01318236,1.35262100,3.20752023,2.69090161,117.69926060,-0.24423850,13.29916304,0.35424280,7.40047611,-0.24423850,-23.50672219,-116.09228094,45.77542098,83.01499543,71.01524275,-310.69534363,174.63885681,71.01524275,1264.5057726860,4883.9193637538,3891.8430879046,1255.2972862971,4886.2942936157,3891.8430879046,37.83396295,75.48418500,1530.16503142,-90.00000000,85.00000000,0.00000000,25.8500,nan,nan,nan,
25.5000,25.8500,322,1.054947,84.247985,278.206315,334.370898,-1626.94300875,11373.05699125,187353.27150289,-3347.89651870,172.58258182,-9417.23838828,187353.27150289,0.00000000,-0.00000000,-126832.17699667,0.00000000,11096.37765752,4.39793831,0.01327558,0.12916456,0.44884760,0.00135489,0.01318236,1.35262100,3.20752023,2.69090161,117.69926060,-0.24423850,13.29916304,0.35424280,7.40047611,-0.24423850,-23.50672219,-116.09228094,45.77542098,83.01499543,71.01524275,-310.69534363,174.63885681,71.01524275,1264.5057726860,4883.9193637538,3891.8430879046,1255.2972862971,4886.2942936157,3891.8430879046,37.83396295,75.48418500,1530.16503142,-90.00000000,85.00000000,0.00000000,25.8500,nan,nan,nan,
26.1000,26.8500,322,1.042601,83.032042,277.437848,333.908776,-1690.00398101,11309.99601899,187391.47146067,-3558.98947077,177.56429495,-9744.38585669,187391.47146067,0.00000000,-0.00000000,-126827.47396202,0.00000000,11095.96619531,4.38500062,0.01365879,0.10396772,0.44752720,0.00139400,0.01061080,1.32483898,3.20573011,2.68464567,122.11034994,-0.24516121,13.42710371,0.36790465,7.86709398,-0.24516121,-24.01862777,-120.47543400,47.13921944,86.23828846,73.70302826,-309.35677051,177.84553296,73.70302826,1264.5522322630,4884.0039905653,3891.9154475615,1254.9872625553,4886.4705359598,3891.9154475615,37.83396075,75.48391510,1648.44978456,-90.00000000,85.00000000,0.00000000,26.8500,nan,nan,nan,
26.7000,26.8500,322,1.042601,83.032042,277.437848,333.908776,-1690.00398101,11309.99601899,187391.47146067,-3558.98947077,177.56429495,-9744.38585669,187391.47146067,0.00000000,-0.00000000,-126827.47396202,0.00000000,11095.96619531,4.38500062,0.01365879,0.10396772,0.44752720,0.00139400,0.01061080,1.32483898,3.20573011,2.68464567,122.11034994,-0.24516121,13.42710371,0.36790465,7.86709398,-0.24516121,-24.01862777,-120.47543400,47.13921944,86.23828846,73.70302826,-309.35677051,177.84553296,73.70302826,1264.5522322630,4884.0039905653,3891.9154475615,1254.9872625553,4886.4705359598,3891.9154475615,37.83396075,75.48391510,1648.44978456,-90.00000000,85.00000000,0.00000000,26.8500,nan,nan,nan,
27.3000,27.8500,322,1.029917,81.786312,276.640970,333.428892,-1753.07796880,11246.92203120,187430.60722479,-3771.08108039,182.04650085,-10045.64041882,187430.60722479,0.00000000,-0.00000000,-126822.59714306,0.00000000,11095.53952893,4.37207146,0.01400358,0.08076147,0.44620767,0.00142919,0.00824241,1.29895243,3.20333936,2.67825819,126.50849121,-0.24567831,13.53132274,0.38158158,8.33591937,-0.24567831,-24.50577349,-124.84775572,48.47688115,89.45924804,76.38449015,-308.04503385,181.05011671,76.38449015,1264.6000424124,4884.0918395527,3891.9904918530,1254.6785638104,4886.6499839839,3891.9904918530,37.83395854,75.48363954,1771.11228860,-90.00000000,85.00000000,0.00000000,27.8500,nan,nan,nan,
27.9000,28.8500,322,1.016905,80.512141,275.815756,332.931215,-1816.16527984,11183.83472016,187470.63648117,-3983.58963783,186.03473900,-10320.86827851,187470.63648117,0.00000000,-0.00000000,-126817.54700344,0.00000000,11095.09769897,4.35919230,0.01431036,0.05955611,0.44489324,0.00146050,0.00607822,1.27498275,3.20037558,2.67176427,130.89371614,-0.24583012,13.61381595,0.39527686,8.80566642,-0.24583012,-24.97015032,-129.20910379,49.79031200,92.67729042,79.05950932,-306.75822584,184.25202069,79.05950932,1264.6491779484,4884.1829080886,3892.0682143940,1254.3711641781,4886.8326352996,3892.0682143940,37.83395632,75.48335858,1898.14163773,-90.00000000,85.00000000,0.00000000,28.8500,nan,nan,nan,
28.5000,28.8500,322,1.016905,80.512141,275.815756,332.931215,-1816.16527984,11183.83472016,187470.63648117,-3983.58963783,186.03473900,-10320.86827851,187470.63648117,0.00000000,-0.00000000,-126817.54700344,0.00000000,11095.09769897,4.35919230,0.01431036,0.05955611,0.44489324,0.00146050,0.00607822,1.27498275,3.20037558,2.67176427,130.89371614,-0.24583012,13.61381595,0.39527686,8.80566642,-0.24583012,-24.97015032,-129.20910379,49.79031200,92.67729042,79.05950932,-306.75822584,184.25202069,79.05950932,1264.6491779484,4884.1829080886,3892.0682143940,1254.3711641781,4886.8326352996,3892.0682143940,37.83395632,75.48335858,1898.14163773,-90.00000000,85.00000000,0.00000000,28.8500,nan,nan,nan,
29.1000,29.8500,322,1.003581,79.211365,274.962280,332.415710,-1879.26620423,11120.73379577,187511.50156951,-4195.96075680,189.54003344,-10570.26148189,187511.50156951,0.00000000,-0.00000000,-126812.32401266,0.00000000,11094.64074648,4.34640129,0.01458000,0.04033687,0.44358780,0.00148802,0.00411673,1.25292660,3.19687158,2.66518871,135.26609561,-0.24565611,13.67657592,0.40899382,9.27510966,-0.24565611,-25.41374945,-133.55937514,51.08142575,95.89186132,81.72799137,-305.49443070,187.45068768,81.72799137,1264.6996155975,4884.2771929760,3892.1486086924,1254.0650396879,4887.0184869459,3892.1486086924,37.83395411,75.48307248,2029.52680352,-90.00000000,85.00000000,0.00000000,29.8500,nan,nan,nan,
29.7000,29.8500,322,1.003581,79.211365,274.962280,332.415710,-1879.26620423,11120.73379577,187511.50156951,-4195.96075680,189.54003344,-10570.26148189,187511.50156951,0.00000000,-0.00000000,-126812.32401266,0.00000000,11094.64074648,4.34640129,0.01458000,0.04033687,0.44358780,0.00148802,0.00411673,1.25292660,3.19687158,2.66518871,135.26609561,-0.24565611,13.67657592,0.40899382,9.27510966,-0.24565611,-25.41374945,-133.55937514,51.08142575,95.89186132,81.72799137,-305.49443070,187.45068768,81.72799137,1264.6996155975,4884.2771929760,3892.1486086924,1254.0650396879,4887.0184869459,3892.1486086924,37.83395411,75.48307248,2029.52680352,-90.00000000,85.00000000,0.00000000,29.8500,nan,nan,nan,
30.3000,30.8500,322,0.989958,77.885584,274.080618,331.882339,-1942.38101596,11057.61898404,187553.15221388,-4407.63605863,192.57666641,-10794.21922727,187553.15221388,0.00000000,-0.00000000,-126806.92864443,0.00000000,11094.16871293,4.33373750,0.01481359,0.02307304,0.44229535,0.00151185,0.00235480,1.23276573,3.19286567,2.65855788,139.62574008,-0.24519463,13.72157427,0.42273588,9.74301481,-0.24519463,-25.83854462,-137.89850799,52.35212719,99.10244171,84.38986811,-304.25174145,190.64559640,84.38986811,1264.7513339963,4884.3746904807,3892.2316681747,1253.7601682818,4887.2075354218,3892.2316681747,37.83395190,75.48278145,2165.25667481,-90.00000000,85.00000000,0.00000000,30.8500,nan,nan,nan,
30.9000,31.8500,322,0.976050,76.536433,273.170845,331.331062,-2005.50997063,10994.49002937,187595.53704625,-4618.06628931,195.16209312,-10993.34605833,187595.53704625,0.00000000,-0.00000000,-126801.36137507,0.00000000,11093.68163997,4.32123918,0.01501247,0.00771812,0.44101979,0.00153215,0.00078770,1.21446667,3.18840039,2.65189870,143.97279774,-0.24448262,13.75074259,0.43650654,10.20816774,-0.24448262,-26.24647299,-142.22648159,53.60429362,102.30855223,87.04509767,-303.02827853,193.83626586,87.04509767,1264.8043136739,4884.4753963690,3892.3173862125,1253.4565297966,4887.3997767251,3892.3173862125,37.83394969,75.48248570,2305.32009924,-90.00000000,85.00000000,0.00000000,31.8500,nan,nan,nan,
31.5000,31.8500,322,0.976050,76.536433,273.170845,331.331062,-2005.50997063,10994.49002937,187595.53704625,-4618.06628931,195.16209312,-10993.34605833,187595.53704625,0.00000000,-0.00000000,-126801.36137507,0.00000000,11093.68163997,4.32123918,0.01501247,0.00771812,0.44101979,0.00153215,0.00078770,1.21446667,3.18840039,2.65189870,143.97279774,-0.24448262,13.75074259,0.43650654,10.20816774,-0.24448262,-26.24647299,-142.22648159,53.60429362,102.30855223,87.04509767,-303.02827853,193.83626586,87.04509767,1264.8043136739,4884.4753963690,3892.3173862125,1253.4565297966,4887.3997767251,3892.3173862125,37.83394969,75.48248570,2305.32009924,-90.00000000,85.00000000,0.00000000,31.8500,nan,nan,nan,
32.1000,32.8500,322,0.961869,75.165495,272.233039,330.761837,-2068.65330633,10931.34669367,187638.60631838,-4826.70753042,197.31612442,-11168.40861245,187638.60631838,0.00000000,-0.00000000,-126795.62268181,0.00000000,11093.17956937,4.30894432,0.01517816,-0.00578685,0.43976499,0.00154906,-0.00059060,1.19798399,3.18352186,2.64523873,148.30745430,-0.24355542,13.76595903,0.45030940,10.66936614,-0.24355542,-26.63942174,-146.54331728,54.83976201,105.50975724,89.69366521,-301.82220266,197.02225937,89.69366521,1264.8585370180,4884.5793059494,3892.4057561490,1253.1541059296,4887.5952063943,3892.4057561490,37.83394750,75.48218542,2449.70592485,-90.00000000,85.00000000,0.00000000,32.8500,nan,nan,nan,
32.7000,32.8500,322,0.961869,75.165495,272.233039,330.761837,-2068.65330633,10931.34669367,187638.60631838,-4826.70753042,197.31612442,-11168.40861245,187638.60631838,0.00000000,-0.00000000,-126795.62268181,0.00000000,11093.17956937,4.30894432,0.01517816,-0.00578685,0.43976499,0.00154906,-0.00059060,1.19798399,3.18352186,2.64523873,148.30745430,-0.24355542,13.76595903,0.45030940,10.66936614,-0.24355542,-26.63942174,-146.54331728,54.83976201,105.50975724,89.69366521,-301.82220266,197.02225937,89.69366521,1264.8585370180,4884.5793059494,3892.4057561490,1253.1541059296,4887.5952063943,3892.4057561490,37.83394750,75.48218542,2449.70592485,-90.00000000,85.00000000,0.00000000,32.8500,nan,nan,nan,
33.3000,33.8500,322,0.947431,73.774631,271.267275,330.174616,-2131.81124461,10868.18875539,187682.30160528,-5033.04367622,199.06122988,-11320.35484259,187682.30160528,0.00000000,-0.00000000,-126789.71304110,0.00000000,11092.66254280,4.29688807,0.01531240,-0.01751479,0.43853455,0.00156276,-0.00178754,1.18325823,3.17827837,2.63860473,152.62993305,-0.24244659,13.76903743,0.46414813,11.12546916,-0.24244659,-27.01921726,-150.84907939,56.06031870,108.70566813,92.33558370,-300.63172510,200.20318785,92.33558370,1264.9139882281,4884.6864141182,3892.4967713263,1252.8528801925,4887.7938195549,3892.4967713263,37.83394531,75.48188075,2598.40304217,-90.00000000,85.00000000,0.00000000,33.8500,nan,nan,nan,
